mX,mY,mZ,gX,gY,gZ,aX,aY,aZ,label
53.06,-24.39,16.92,-28.44,-12.15,3.85,0.72,0.03,-0.33,walking
50.4,-22.38,17.44,-72.39,4.27,-18.19,1.01,0,-0.52,walking
50.18,-17.49,20.25,-23.5,3.42,-27.71,1.12,0.15,-0.23,walking
51.2,-14.82,20.25,-55.97,3.78,-21.06,0.96,0.25,-0.17,walking
50.93,-12.3,21.12,7.93,11.78,-38.33,0.8,0.3,-0.17,walking
50.61,-10.73,22.09,-8.54,7.75,-5.07,0.7,0.5,-0.21,walking
50.17,-11.66,21.72,33.87,23.32,7.14,1.24,0.25,-0.41,walking
49.83,-16.14,21.89,38.57,10.93,46.81,0.9,0.26,-0.35,walking
49.45,-21.19,20.03,76.9,-5.68,15.87,1.1,0.03,-0.43,walking
49.29,-25.32,17.09,23.8,-19.65,40.1,0.8,-0.01,-0.36,walking
49.37,-27.53,15.09,-0.37,-3.36,10.8,0.68,-0.03,-0.32,walking
49.62,-26.57,14.78,-10.31,-8.67,-25.02,0.92,-0.04,-0.42,walking
50.11,-23.27,16.7,-63.05,20.32,-31.19,0.94,0.25,-0.23,walking
50.28,-18.13,20.52,3.48,8.79,-46.33,1.13,0.15,-0.24,walking
51.18,-16.38,19.68,-24.9,4.58,-21.42,0.88,0.24,-0.23,walking
50.61,-14.42,20.61,-8.36,12.57,-16.17,0.83,0.27,-0.14,walking
50.17,-14.16,21.74,24.84,1.34,6.47,0.98,0.27,-0.24,walking
49.73,-16.37,21.57,-2.32,5.8,23.68,1.16,0.08,-0.46,walking
49.11,-17.32,21.18,31.43,10.68,23.19,0.9,0.03,-0.37,walking
49.74,-20.41,20.48,1.04,0,3.6,0.9,-0.02,-0.43,walking
50.06,-21.01,19.48,-2.14,-17.7,14.16,0.83,0.15,-0.43,walking
50.44,-21.79,18.58,-6.59,-4.88,6.59,0.76,0.02,-0.39,walking
50.37,-20.34,19.3,-57.07,12.94,-10.68,1.06,-0.09,-0.63,walking
50.48,-17.4,20.73,11.05,3.3,-22.52,0.82,0,-0.2,walking
49.66,-16.7,21.57,-29.05,4.76,-11.96,1.02,0.2,-0.23,walking
49.96,-14.39,21.75,9.64,8.85,-15.63,0.87,0.15,-0.16,walking
48.83,-14.01,23.54,-11.66,-2.5,-5.86,0.8,0.24,-0.14,walking
49.21,-13.51,22.14,7.87,4.21,11.23,1.11,0.28,-0.36,walking
49.01,-14.59,22.25,6.71,-4.15,35.16,0.94,0.46,-0.41,walking
48.74,-17.25,22.2,79.16,-9.16,21.61,1.14,0.07,-0.49,walking
49.44,-23.01,19.24,38.45,-19.23,42.66,0.9,-0.07,-0.4,walking
48.8,-27.93,14.78,18.01,-4.39,20.63,0.72,-0.07,-0.35,walking
49.07,-28.08,15.21,-0.73,-10.31,-20.26,0.79,-0.04,-0.38,walking
50.12,-25.52,17.4,-96.68,0.12,-29.05,1.11,-0.21,-0.59,walking
49.99,-19.48,19.08,14.04,20.39,-68.85,1.1,0.05,-0.36,walking
50.06,-15.73,21.28,-43.52,15.14,-44.56,1,0.23,-0.22,walking
50.12,-12.23,21.7,-13.06,13.24,-36.01,0.85,0.27,-0.22,walking
49.3,-9.27,21.79,-15.01,7.75,1.53,0.78,0.39,-0.24,walking
49,-10.67,22.29,11.29,10.01,28.75,1.18,0.26,-0.43,walking
49,-13.5,21.25,27.16,-6.96,67.93,0.91,0.14,-0.44,walking
49.52,-19.3,20.98,82.64,-14.04,27.59,1.07,0.01,-0.5,walking
49.76,-24.79,17.09,53.89,-24.9,36.87,0.87,-0.08,-0.36,walking
49.67,-27.98,14.31,-12.82,-7.45,34.61,0.7,-0.09,-0.34,walking
49.46,-27.84,16.04,-22.03,-4.46,-23.44,0.81,-0.01,-0.43,walking
50,-23.8,16.78,-79.9,8.24,-46.45,1.04,0.05,-0.41,walking
49.94,-18.68,20.92,-25.39,1.22,-32.65,1.27,0.12,-0.31,walking
50.13,-15.19,21.22,-4.39,8.97,-49.5,0.86,0.44,-0.2,walking
49.95,-14.22,21.31,11.47,21.61,-18.92,0.81,0.32,-0.17,walking
49.99,-13.7,22.55,-1.04,3.3,5.07,0.87,0.22,-0.24,walking
49.17,-15.03,23.27,5.13,-0.92,26.06,1.21,0.06,-0.44,walking
49.49,-16.8,22.07,-1.71,-1.71,48.65,0.75,0.05,-0.43,walking
49.18,-19.92,22.18,54.08,-11.29,11.66,0.99,0.2,-0.59,walking
49.67,-23.51,18.92,26.18,-27.22,47.55,0.85,0.02,-0.35,walking
49.07,-26.83,16.47,-1.28,-3.42,4.09,0.69,-0.12,-0.37,walking
49.13,-25.17,17.87,-60.24,-7.08,-18.25,1.14,-0.27,-0.53,walking
49.79,-18.82,21.22,-21,16.78,-57.98,0.83,0.41,-0.32,walking
50.44,-16.92,20.98,-11.96,-9.16,-41.99,1.2,0.01,-0.15,walking
50.95,-13.77,21.47,-25.57,-4.15,-12.76,0.74,0.48,-0.26,walking
50.35,-12.7,19.89,3.97,20.81,-2.2,0.65,0.37,-0.13,walking
49.58,-13.46,22.02,36.44,17.15,43.52,1.19,0.29,-0.36,walking
49,-18.47,21.18,37.9,-9.46,59.63,1.17,0.3,-0.41,walking
48.93,-23.84,19.13,67.26,-4.27,22.95,1.09,-0.05,-0.47,walking
49.95,-27.67,16.14,61.71,-9.64,-1.28,0.74,-0.05,-0.39,walking
50.9,-29.63,12.59,9.89,-1.95,-0.98,0.69,0.06,-0.35,walking
51.44,-28.94,12.96,-29.72,-1.71,-21.24,0.91,0.03,-0.51,walking
51.37,-26.76,14.4,-68.66,31.8,-38.15,1.06,0,-0.54,walking
50.62,-19.51,20.32,-23.13,24.96,-39.67,1.02,0.08,-0.26,walking
50.81,-16.22,20.8,-68.79,13.43,-13.18,1.02,0.21,-0.24,walking
50.05,-13.46,21.9,-13.12,8,-15.69,0.76,0.25,-0.22,walking
49.99,-12.44,22.77,-26.31,-1.34,7.45,0.82,0.16,-0.2,walking
49.12,-12.24,22.49,8.54,18.25,6.71,1.33,0.29,-0.4,walking
49.01,-13.83,23.07,23.68,4.64,47.06,0.96,0.34,-0.42,walking
49.3,-20.25,20.86,92.29,-3.05,0.73,1.08,-0.07,-0.47,walking
50,-25.01,17.37,49.32,-19.35,30.58,0.82,-0.02,-0.4,walking
49.33,-28.55,15.08,14.34,-10.86,34.85,0.73,0.06,-0.35,walking
48.96,-29.19,15.11,-31.19,-0.37,10.31,0.84,0.04,-0.41,walking
49.76,-27.42,15.34,-52.67,-1.4,-31.92,0.98,-0.08,-0.53,walking
50.28,-23,18.21,-17.7,18.62,-33.57,0.99,0.13,-0.34,walking
50.55,-17.61,20.68,-45.23,16.48,-43.52,1,0.09,-0.31,walking
50.81,-14.28,22.19,-17.46,7.87,-31.25,0.8,0.17,-0.24,walking
49.84,-13.2,21.72,-13.61,0,0.49,0.74,0.31,-0.15,walking
49.65,-13.33,21.77,26.86,6.04,0.55,1.16,0.19,-0.42,walking
49.05,-14.09,21.68,30.27,7.45,40.16,0.96,0.31,-0.36,walking
48.94,-18.33,21.22,92.35,-14.71,19.41,1.14,0.02,-0.38,walking
50.11,-25.07,15.36,20.32,-30.94,51.88,0.83,-0.02,-0.38,walking
49.62,-28.86,13.94,8.36,-16.17,31.13,0.67,-0.08,-0.39,walking
50.23,-28.93,12.32,-4.27,-2.08,-20.63,0.87,-0.02,-0.49,walking
51.05,-26.38,15.15,-61.46,19.1,-39.79,0.96,0.05,-0.54,walking
50.82,-22.12,16.97,-3.72,13.24,-42.18,1.1,0.01,-0.27,walking
51.1,-18.68,19.62,-66.35,15.81,-22.22,1,0.17,-0.24,walking
50.78,-14.97,21.46,-21.79,14.89,-30.64,0.83,0.15,-0.22,walking
49.8,-11.9,21.9,-23.07,4.7,-8.54,0.83,0.3,-0.25,walking
49.26,-11.63,22.57,21.48,14.59,-3.48,1.23,0.31,-0.42,walking
49.16,-13.76,21.77,30.33,-4.58,57.86,0.93,0.26,-0.39,walking
49.87,-18.69,21.06,84.17,-17.7,14.71,1.1,-0.05,-0.39,walking
51.15,-23.44,16.94,7.45,-34.67,53.04,0.82,-0.07,-0.39,walking
50.9,-26.57,16.52,3.3,-19.96,30.76,0.71,-0.01,-0.42,walking
51.56,-27.03,14.69,-9.64,-0.37,-18.01,0.87,-0.03,-0.47,walking
51.23,-23.62,16.53,-63.05,23.07,-37.78,0.9,0.12,-0.31,walking
51.14,-19.84,19.04,4.03,14.95,-59.81,1.21,-0.01,-0.32,walking
50.62,-15.75,20.5,-45.84,13.31,-18.25,0.93,0.24,-0.21,walking
50.48,-13.78,21.56,-8.3,21.67,-29.3,0.87,0.25,-0.21,walking
49.68,-12.04,22.79,-10.8,10.56,5.13,0.82,0.34,-0.26,walking
49.22,-12.48,22.39,11.96,-11.78,20.14,1.2,0.31,-0.4,walking
49.52,-15.53,20.83,52.67,-10.07,45.53,1.01,0.13,-0.45,walking
50.21,-21.33,19.36,32.59,-23.32,41.69,0.98,-0.07,-0.43,walking
50.83,-24.66,16.37,11.96,-23.38,24.6,0.72,-0.11,-0.37,walking
50.63,-25.82,16.14,-5.92,-15.75,3.36,0.78,-0.03,-0.37,walking
51.4,-24.57,16.59,-72.08,-6.47,-15.93,1.03,-0.15,-0.54,walking
50.7,-18.76,19.85,4.64,8.91,-30.27,1.09,0.01,-0.15,walking
51.59,-15.48,20.63,-59.14,-10.38,-9.22,1.04,0.26,-0.21,walking
51.17,-13.32,19.95,-7.08,-2.14,-14.53,0.8,0.28,-0.22,walking
51.57,-12.82,19.45,-8.36,9.95,1.4,0.67,0.42,-0.12,walking
51.05,-12.68,21.84,3.66,17.46,16.54,1.11,0.23,-0.31,walking
50.61,-14.07,21.55,22.28,1.04,32.59,1,0.3,-0.24,walking
50.92,-18.88,20.41,60.55,6.35,2.44,1.07,0.04,-0.34,walking
50.76,-21.84,18.31,30.82,-14.59,22.34,0.87,0.01,-0.26,walking
50.92,-23.45,15.99,-8,-11.23,10.74,0.71,0,-0.29,walking
50.65,-23.03,16.43,-10.5,-7.57,-11.54,0.96,0.13,-0.33,walking
51.51,-21.19,17.64,-65.98,-12.51,0.18,1.05,0.12,-0.32,walking
51.34,-18.38,17.85,-1.1,-3.05,-18.37,0.99,0.18,-0.2,walking
51.7,-15.92,19.13,-20.08,-6.65,-9.95,0.85,0.31,-0.13,walking
52.22,-15.11,19.48,-5.43,2.01,-10.44,0.8,0.28,-0.14,walking
52.29,-14.47,19.76,-0.79,4.64,4.09,0.67,0.44,-0.23,walking
50.93,-15.7,20.87,28.56,14.59,11.17,1.18,0.44,-0.39,walking
49.41,-18.98,21.11,39.31,3.54,58.11,0.95,0.34,-0.25,walking
48.77,-24.21,19.82,83.74,4.88,8.36,1.02,0.19,-0.3,walking
49.16,-27.34,15.71,28.87,1.53,14.04,0.74,0.09,-0.25,walking
48.73,-28.59,13.9,-8.85,-11.41,-13.49,0.7,0.09,-0.27,walking
50.4,-26.81,14.23,-23.86,-7.87,-23.5,1.1,0.12,-0.33,walking
50.96,-24.32,15.25,-33.51,-17.21,-11.9,0.94,0.46,0.02,walking
53.11,-22.19,14.43,5.43,-5.86,-35.77,0.98,0.2,-0.1,walking
53.92,-20.17,16.22,-3.54,-6.65,-11.84,0.88,0.18,-0.05,walking
53.71,-19.68,15.77,-13.73,-9.28,9.7,0.72,0.21,0.03,walking
53.58,-19.18,16.53,-8,13.24,8.91,0.97,0.24,-0.17,walking
52.69,-19.17,17.21,2.26,23.99,9.46,0.99,0.42,-0.13,walking
51.29,-20.19,17.97,43.52,17.27,-8.85,1.03,0.2,-0.27,walking
51.15,-21.63,17.04,47.24,19.35,-25.57,0.96,0.26,-0.24,walking
51.92,-23.07,15.69,11.96,-4.52,12.33,0.83,0.17,-0.22,walking
52.21,-24.19,13.53,24.72,-13.73,-14.65,0.94,0.06,-0.28,walking
53.64,-24.01,13.4,-44.98,3.97,-8.54,1.1,0.06,-0.33,walking
53.43,-21.57,14.5,-24.9,-20.51,13.79,0.9,0.07,-0.2,walking
53.15,-22.14,14.51,-3.3,-7.14,0.06,0.89,0.16,0,walking
53.77,-21.29,14.99,-0.49,-5.92,-6.71,0.96,0.13,0.01,walking
53.77,-21.15,14.09,-15.38,-10.44,12.33,0.72,0.11,-0.01,walking
53.22,-20.95,15.73,-20.75,6.41,-7.32,1.01,0.12,-0.23,walking
53.16,-20.23,15.41,11.29,6.59,3.66,0.95,0.38,-0.04,walking
52.34,-20.21,15.99,-7.51,2.87,1.22,1.17,0.08,-0.34,walking
52.19,-19.97,17.79,-0.98,7.08,-2.56,0.81,0.19,-0.17,walking
52.87,-19.68,16.93,5.07,-3.66,-8.54,0.73,0.13,-0.18,walking
53.34,-19.65,16.43,-21.79,-1.16,2.56,1,0.12,-0.31,walking
52.97,-17.79,17.69,-42.11,9.03,4.7,1.06,0.35,-0.06,walking
52.06,-17.96,18.43,28.93,-19.84,30.27,1,0.01,-0.15,walking
52.84,-21.12,16.33,20.2,-35.52,16.78,0.56,-0.42,-0.23,walking
53.17,-20.58,14.47,1.83,13.98,-35.1,0.76,-0.18,-0.11,walking
52.82,-17.61,15.37,-11.72,29.11,-44.8,0.96,0.23,-0.08,walking
52.97,-15.66,17.44,-37.9,25.88,10.99,1.1,0.7,-0.22,walking
51.54,-15.98,18.36,16.42,4.21,55.05,1.02,0.55,-0.26,walking
51.01,-19.74,18.16,49.93,-14.16,53.04,1.13,0.13,-0.24,walking
50,-26.39,14.27,30.64,-19.29,40.34,0.71,-0.2,-0.28,walking
50.23,-27.48,13.21,-4.15,-2.26,0.43,0.68,-0.15,-0.3,walking
51.05,-25.44,14.93,-50.6,9.4,-31.56,1.04,-0.16,-0.48,walking
51.57,-20.19,18.73,-45.96,13.73,-57.74,1.11,0.13,-0.27,walking
51.4,-15.32,19.57,-40.95,13.31,-56.34,1.11,0.19,-0.09,walking
51.01,-11.18,20.96,-27.22,6.96,-43.15,0.91,0.24,-0.12,walking
50.84,-7.62,21.85,-11.17,1.83,-1.22,0.8,0.48,-0.17,walking
50.82,-10.01,20.46,42.05,-9.46,14.53,1.1,0.32,-0.48,walking
50.95,-14.87,21.01,52.37,-15.56,77.88,1.1,0.21,-0.37,walking
50.85,-22.08,17.9,91.92,-22.16,49.68,1.12,-0.06,-0.35,walking
50.94,-27.22,13.38,38.64,-31.56,45.72,0.91,-0.01,-0.27,walking
50.18,-30.11,11.44,-8.97,-4.33,17.58,0.68,-0.04,-0.3,walking
49.79,-29.15,12.38,-26.25,0.67,-22.03,0.96,-0.03,-0.45,walking
50.7,-25.4,15.05,-63.84,19.65,-39.37,0.92,0.28,-0.17,walking
51.27,-20.76,18.01,-53.77,2.44,-43.7,1.16,0.12,-0.25,walking
51.22,-15.78,19.74,-29.72,-0.43,-33.26,0.95,0.42,-0.19,walking
51.82,-13.84,19.74,-4.27,16.17,-14.59,0.75,0.44,-0.09,walking
51.5,-15.03,20.76,35.28,21.61,5.92,0.84,0.54,-0.2,walking
50.42,-18.48,19.93,22.09,11.23,28.75,1.29,0.31,-0.3,walking
50.1,-22.03,17.9,37.66,1.16,52.61,0.99,0.21,-0.43,walking
49.83,-26.46,14.9,36.32,-20.45,41.2,0.92,0.04,-0.36,walking
49.18,-29.27,12.21,-3.54,-17.7,15.08,0.77,-0.03,-0.34,walking
48.78,-28.94,13.35,-32.47,-10.13,-1.95,0.69,0.01,-0.29,walking
50.24,-26.46,14.45,-69.82,-2.69,-27.47,1.08,-0.01,-0.47,walking
50.83,-19.79,18.3,-19.04,10.74,-36.62,1.14,0.47,-0.23,walking
51.44,-17.52,18.91,-58.96,-7.32,7.93,0.96,0.33,-0.11,walking
51.77,-16.28,18.6,-7.26,-0.06,0,0.66,0.34,-0.15,walking
50.96,-15.56,19.76,1.59,5.98,8.3,0.71,0.43,-0.02,walking
50.98,-17.41,19.56,24.11,14.28,21.61,1.06,0.36,-0.2,walking
49.8,-18.76,19.8,43.21,-8,34.42,0.95,0.48,-0.16,walking
49.74,-25.23,16.58,86.98,-7.75,-7.87,1.12,0.17,-0.27,walking
50.52,-27.61,12.81,38.27,-27.71,2.14,0.88,0.01,-0.21,walking
51.11,-27.89,11.76,-17.21,-4.27,-9.89,0.66,0.05,-0.22,walking
51.65,-26.6,13.27,-31.68,11.54,-37.05,1.04,0.31,-0.34,walking
52.27,-23.01,15.97,-90.76,21.61,-14.28,0.99,0.39,-0.19,walking
51.94,-19.3,17.75,12.88,10.62,-49.5,1.15,0.11,-0.16,walking
51.9,-16.98,19.17,-32.17,-5.55,-2.32,0.88,0.23,-0.04,walking
52.78,-15.16,18.7,-0.92,9.89,-19.47,0.78,0.25,-0.13,walking
52.26,-14.28,19.21,6.04,14.04,8.54,0.77,0.4,-0.2,walking
51.57,-15.36,20.53,30.82,18.68,15.01,1.18,0.3,-0.37,walking
50.73,-18.19,19.46,49.38,-5.74,49.68,1.01,0.24,-0.25,walking
50.28,-23.55,17.35,63.72,-23.44,17.09,1.03,0.09,-0.23,walking
50.46,-26.79,12.92,21.79,0.12,15.38,0.76,0.03,-0.26,walking
50.39,-27.71,13.43,1.53,-1.53,-10.62,0.75,0.03,-0.3,walking
52.17,-25.77,12.72,-53.1,10.56,-22.71,1.12,-0.13,-0.52,walking
51.12,-19.93,18.73,-50.9,35.1,-46.75,0.88,0.4,-0.19,walking
51.4,-17.2,19.56,-21.06,28.87,-37.17,1.22,0.06,-0.22,walking
50.57,-13.7,20.98,-26.67,-1.4,-6.71,0.78,0.26,-0.17,walking
50.2,-13.12,21.24,-1.95,24.6,-13.98,0.77,0.44,-0.14,walking
49.93,-14.14,22.11,31.43,13.61,12.82,1.04,0.28,-0.33,walking
49.24,-16.89,19.87,28.2,-3.78,52.8,1.1,0.3,-0.35,walking
49.63,-21.62,18.46,69.7,-6.23,23.19,1.15,-0.01,-0.46,walking
50.44,-25.55,15.53,34,-17.09,30.21,0.8,0.03,-0.33,walking
50.51,-28.93,13.53,12.63,-11.72,18.01,0.66,-0.08,-0.33,walking
50.7,-29.81,11.33,-1.71,4.94,-33.45,0.92,-0.05,-0.46,walking
51.26,-24.28,16.56,-91.25,24.23,-46.45,1.05,0.13,-0.46,walking
50.7,-19.32,19.87,-1.34,17.27,-58.78,1.2,0.08,-0.31,walking
50.74,-15.25,20.86,-67.87,8.42,-1.04,0.91,0.25,-0.22,walking
50.4,-13.42,19.86,0.43,13.06,-23.74,0.78,0.27,-0.22,walking
50.5,-12.46,22.46,-0.79,-0.49,5.92,0.8,0.44,-0.25,walking
49.8,-13.49,21.18,37.29,-1.1,26.67,1.25,0.28,-0.43,walking
49.95,-19.59,20.2,57.13,-13.61,58.41,1,0.09,-0.37,walking
50.98,-25.12,16.87,72.69,-32.47,23.56,0.97,-0.02,-0.37,walking
50.7,-28.89,12.23,20.94,-21,33.39,0.78,0,-0.34,walking
50.57,-31.18,9.24,-6.35,-4.7,10.62,0.66,0.04,-0.33,walking
51.38,-30.3,11.21,-14.89,11.35,-28.99,0.95,0,-0.49,walking
51.4,-27.01,15.1,-78.06,21.97,-44.01,1.02,0.17,-0.38,walking
51.05,-19.49,19.06,-18.49,17.4,-54.99,1.19,0.05,-0.26,walking
50.95,-15.15,21.55,-48.65,6.71,-21.06,0.95,0.27,-0.2,walking
50.95,-13.84,21.72,-2.69,11.96,-22.64,0.76,0.3,-0.24,walking
51.21,-13.1,21.23,28.26,4.88,5.86,0.84,0.31,-0.27,walking
50.51,-15.71,20.45,7.81,-7.75,48.03,1.19,0.23,-0.48,walking
49.93,-18.91,21.45,52.73,-14.1,60.42,0.99,0.09,-0.45,walking
50.49,-25.22,15.82,58.47,-27.95,24.96,0.93,-0.08,-0.42,walking
51.32,-30.21,13.02,1.77,-8.06,20.63,0.76,-0.01,-0.4,walking
50.73,-30.25,13.64,-28.93,-9.52,8.18,0.66,-0.01,-0.42,walking
51.32,-28.12,14.54,-32.1,6.59,-28.38,1.04,-0.12,-0.56,walking
50.62,-22.95,18.09,-54.81,11.35,-37.84,0.76,0.27,-0.35,walking
50.17,-19.14,20.94,-30.21,11.66,-51.27,1.27,-0.04,-0.18,walking
50.35,-14.79,21.36,-25.51,3.48,-29.05,0.85,0.24,-0.19,walking
50.28,-11.39,22.51,6.29,14.34,-34.67,0.83,0.28,-0.2,walking
50.54,-12.82,22.44,11.54,10.38,24.84,1.07,0.18,-0.4,walking
50.55,-14.03,22.88,25.7,-0.12,46.45,0.91,0.3,-0.4,walking
49.26,-19.36,20.62,93.99,-2.2,29.36,1.17,0.03,-0.49,walking
50.1,-24.02,17.75,48.4,-15.75,35.83,0.94,0.02,-0.42,walking
50.54,-28.93,12.62,7.93,-13.79,33.87,0.68,-0.03,-0.41,walking
51.2,-30.29,11.29,-9.46,-10.31,-13.12,0.83,-0.09,-0.56,walking
51.49,-27.11,14.58,-70.07,25.15,-36.07,0.91,0.05,-0.39,walking
51.09,-21.66,18.37,-29.97,12.21,-55.73,1.13,-0.02,-0.4,walking
51.37,-16.86,20.53,-30.52,14.65,-41.02,0.97,0.23,-0.22,walking
50.9,-13.43,21.75,-10.5,20.81,-44.37,0.82,0.27,-0.18,walking
49.73,-12.38,22.3,10.8,28.08,-21,0.86,0.57,-0.26,walking
48.67,-12.73,23.17,8.06,16.17,31.62,1.2,0.35,-0.35,walking
49.69,-16.78,22.97,56.95,-3.6,57.62,1.03,0.2,-0.49,walking
50.61,-23.57,18.69,64.45,-37.05,52.19,1.1,0.01,-0.62,walking
51.4,-29.14,12.76,30.4,-35.77,60,0.82,-0.16,-0.52,walking
50.74,-32.3,8.11,1.53,-7.57,22.77,0.62,-0.06,-0.43,walking
50.46,-32.92,7.58,-32.35,-8.48,-18.43,0.93,-0.21,-0.52,walking
50.98,-25.38,16.35,-76.78,19.04,-49.56,0.95,0.12,-0.47,walking
50.85,-18.66,20.01,-45.35,8.73,-77.33,1.2,0.03,-0.38,walking
50.13,-12.19,22.16,-14.59,34.24,-81.3,1.05,0.34,-0.17,walking
48.58,-8.67,23.51,-6.71,33.51,-54.26,0.91,0.44,-0.12,walking
47.69,-8.42,24.8,42.48,1.77,-6.29,0.87,0.44,-0.33,walking
48.17,-10.61,24.93,1.53,-27.1,67.26,1.1,0.32,-0.5,walking
49.18,-17.97,20.65,53.77,-19.9,85.08,1.07,0,-0.7,walking
50.84,-25.32,16.91,46.51,-44.98,67.81,0.98,-0.13,-0.63,walking
51.27,-30.16,11.82,15.26,-28.5,24.23,0.65,-0.25,-0.46,walking
50.84,-31.45,10.83,2.81,-4.15,-12.94,0.87,-0.09,-0.46,walking
51.61,-28.85,13.11,-46.33,7.45,-34.67,1.02,-0.03,-0.53,walking
51.64,-24.87,15.84,-48.46,17.82,-21.73,0.96,0.06,-0.4,walking
50.89,-20.4,20.48,-53.65,14.83,-47.67,0.99,0.13,-0.31,walking
50.07,-14.64,22.41,-15.26,22.09,-37.35,0.79,0.26,-0.2,walking
49.91,-13.15,22.22,-1.1,16.85,-13.12,0.75,0.3,-0.12,walking
49.4,-13.95,23.14,31.68,0.85,4.52,1.09,0.2,-0.35,walking
49.6,-15.16,23.65,31.8,-26.79,25.15,0.95,0.22,-0.37,walking
49.43,-18.81,22,68.48,-20.08,12.02,1,-0.15,-0.47,walking
50.34,-22.19,18.26,4.46,-28.81,38.09,0.84,-0.06,-0.41,walking
51.04,-24.51,15.84,3.66,-20.45,46.94,0.72,-0.03,-0.41,walking
50.51,-26.49,15.54,6.9,-4.64,-1.34,0.87,0.01,-0.48,walking
49.78,-24.43,17.7,-66.04,13.31,-15.99,0.99,-0.12,-0.59,walking
49.49,-19.87,19.71,-29.6,26.92,-36.32,1.02,-0.06,-0.36,walking
49.07,-16.17,22.47,-39.31,21.55,-50.66,1.03,0.21,-0.28,walking
48.95,-13.28,22.41,8.97,19.41,-50.72,0.8,0.21,-0.23,walking
47.71,-11.36,24.44,-13.55,5.74,-1.95,0.69,0.23,-0.24,walking
47.83,-12.22,24.9,2.93,-6.1,7.32,1.19,0.2,-0.49,walking
48.13,-13.65,23.07,23.07,-15.56,64.82,0.87,0.17,-0.48,walking
48.58,-18.73,21.7,47.61,-26.55,30.4,1.03,-0.06,-0.57,walking
49.98,-23.13,18.85,23.99,-49.19,36.56,0.79,-0.06,-0.49,walking
50.88,-26.25,15.22,17.82,-20.45,23.5,0.62,-0.03,-0.46,walking
51.75,-28.11,14.04,-9.95,-6.84,-11.05,0.84,-0.01,-0.48,walking
51.77,-25.76,14.84,-34.3,14.95,-32.84,0.91,0.04,-0.45,walking
51.38,-23.18,17.58,-10.99,15.63,-30.52,1.12,-0.02,-0.35,walking
50.95,-20.35,19.1,-27.22,45.78,-47.79,0.87,-0.02,-0.23,walking
50.23,-16.42,21.62,-20.08,20.32,-37.72,0.87,0.09,-0.22,walking
49.32,-13.99,23.19,-27.1,7.75,3.48,0.73,0.28,-0.29,walking
48.6,-13.5,23.96,-4.09,1.28,18.98,1.09,0.12,-0.5,walking
48.67,-14.86,22.71,16.48,-30.4,52.49,0.94,0.14,-0.58,walking
50.18,-20.3,21.26,51.64,-46.08,49.07,1.03,-0.11,-0.56,walking
51,-24.45,18.25,59.69,-40.04,34.67,0.97,-0.01,-0.39,walking
51.67,-28.44,12.88,-0.37,-2.08,32.71,0.68,-0.01,-0.36,walking
51.06,-29.57,12.23,-10.86,4.7,-21.18,0.81,-0.15,-0.44,walking
51.21,-23.52,16.88,-102.29,20.57,-53.89,0.88,0.04,-0.51,walking
50.52,-17.8,19.89,-5.37,26.98,-76.9,1.26,-0.05,-0.41,walking
49.15,-12.7,21.79,-30.64,25.09,-51.33,0.96,0.17,-0.19,walking
48.91,-9.77,23.34,-18.98,23.74,-40.83,0.87,0.19,-0.28,walking
48.49,-7.51,23.85,-11.96,-3.05,-1.83,0.89,0.3,-0.34,walking
48.33,-8.17,24.21,27.4,1.34,30.09,1.12,0.12,-0.55,walking
48.96,-13.76,23.99,49.87,-17.7,57.74,0.98,-0.06,-0.57,walking
50.35,-19.58,20.39,74.1,-31.13,28.5,0.99,-0.12,-0.55,walking
52.36,-24.44,17.14,29.72,-27.04,34,0.92,-0.09,-0.49,walking
52.93,-28.25,13.93,13,-7.02,44.01,0.68,-0.1,-0.45,walking
53.21,-29.19,10.9,0.85,-14.89,-26.49,0.85,-0.23,-0.44,walking
52.69,-26.65,14.47,-87.1,6.96,-25.7,0.89,-0.02,-0.49,walking
50.96,-20.35,18.23,-49.74,10.93,-48.71,1.22,-0.04,-0.47,walking
50.76,-13.35,22,-24.23,25.63,-58.78,0.89,0.15,-0.21,walking
49.52,-10.4,23.96,-9.83,35.4,-45.84,0.86,0.29,-0.2,walking
48.24,-8.65,23.82,6.41,10.5,1.22,0.89,0.55,-0.28,walking
48.66,-10.49,24.51,16.48,-11.29,50.17,1.24,0.28,-0.56,walking
48.95,-14.4,23.21,45.53,-10.93,82.64,0.94,0.05,-0.59,walking
49.94,-21.95,20.51,94.97,-35.83,29.42,0.92,-0.07,-0.56,walking
51.54,-31.57,10.53,53.41,-36.62,47.42,0.82,-0.02,-0.42,walking
51,-33.53,4.69,22.09,-25.21,38.45,0.65,-0.1,-0.36,walking
51.55,-33.3,5.29,-31.92,4.21,-27.59,0.86,-0.1,-0.45,walking
51.01,-29.97,12.29,-111.27,18.74,-57.01,1.07,-0.08,-0.59,walking
51.21,-21.75,19.09,-30.82,19.59,-64.21,1.21,-0.05,-0.39,walking
50.31,-15.09,22.6,-45.29,34.3,-81.73,1.15,0.24,-0.27,walking
48.34,-7.9,25.63,-8,25.39,-66.16,0.87,0.37,-0.24,walking
48.06,-7.12,24.3,-1.95,-0.98,16.24,0.63,0.68,-0.23,walking
48.54,-9.73,24.54,38.7,-18.55,45.17,1.34,0.36,-0.5,walking
